fecha,year,month,prod_caldas_miles_sacos,prod_nacional_miles_sacos,precip_mm,ndvi_mean,ndvi_median,ndvi_p90,precio_interno_cop
2005-05-01,2005,5,96.78357270616512,955.0,380.53043,0.7967238262874232,0.8144109959035939,0.8808781647740322,503161.29032258067
2005-06-01,2005,6,96.0741643198372,948.0,237.8318,0.7982943854810212,0.8222978395145008,0.8769404881005438,464250.0
2005-07-01,2005,7,74.79191272999985,738.0,145.02328,0.7664233351650422,0.7831966596403444,0.8573792976003878,414729.8387096774
2005-08-01,2005,8,65.46825965254729,646.0,164.85994,0.7442964198764488,0.7714864352453702,0.8534965983409332,410842.7419354839
2005-09-01,2005,9,68.50858130823833,676.0,231.67964,0.7340103138140468,0.7871548942922809,0.8769701441867803,383387.5
2005-10-01,2005,10,114.6201264195526,1131.0,420.40518,0.5643492756410644,0.6190879124768527,0.8300919654128319,430415.32258064515
2005-11-01,2005,11,125.36259626966098,1237.0,337.0166,0.7337737348718943,0.7930034902087417,0.87879668803799,450658.3333333333
2005-12-01,2005,12,108.032762832222,1066.0,226.1931,0.764194614996233,0.8026484265164082,0.8848777515821489,447875.0
2006-01-01,2006,1,112.40778477389809,1102.0,201.39131,0.7480154071436907,0.790982793222508,0.88084522577202,525205.6451612903
2006-02-01,2006,2,90.57904979965653,888.0,144.24965,0.7559536536542273,0.7949271446753894,0.869103212378095,476200.89285714284
2006-03-01,2006,3,72.72844876931882,713.0,299.58612,0.7208085882522908,0.7910294837466747,0.8769443416733802,445254.03225806454
2006-04-01,2006,4,79.40967372638808,778.5,320.33112,0.7023808715891554,0.7597536929284074,0.8534270562404149,467945.8333333333
2006-05-01,2006,5,110.877733257012,1087.0,316.24887,0.7796459589702484,0.8163736721305395,0.8787879220507195,457887.0967741936
2006-06-01,2006,6,119.75203205495131,1174.0,229.60892,0.7855157328000014,0.8065870507620396,0.8690546307082205,449379.1666666667
2006-07-01,2006,7,83.69381797366913,820.5,122.7445,0.7636437981967151,0.7871134617057243,0.8612687323214246,451754.03225806454
2006-08-01,2006,8,116.48792215226099,1142.0,171.50606,0.7625652841592959,0.7831969070757786,0.8651630310612594,461024.1935483871
2006-09-01,2006,9,82.92879221522608,813.0,239.09785,0.7624322112468064,0.7870943031516728,0.8573022910492925,441820.8333333333
2006-10-01,2006,10,104.45151688609042,1024.0,346.77588,0.6937719311116807,0.7695939445275595,0.8631583333129728,429120.96774193546
2006-11-01,2006,11,126.68826559816826,1242.0,345.43332,0.6679407444710247,0.7519842516980352,0.8769443179891216,475658.3333333333
2006-12-01,2006,12,131.99244419004003,1294.0,243.38525,0.7787102042328651,0.8086189270307266,0.8866041750277863,509866.93548387097
